corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
vocab-en-GB-v1 snail,vocab-en-GB-v1_66,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,snail,vocab,snail,test_response,vocab-item-063,vocab-item-063,1,0.25,-2.63480000,,,snail,vocab_word_snail,vocab_word_snail,,,,,"cow,worm,visor",clip,,,test,vocab-item-063,66,vocab__snail,,,,,,,,,7/28/2026 2:21pm,0,"test snail snail cow,worm,visor",word,snail,,,,vocab,,snail,vocab-en-GB-v1,,"vocab_word_snail v1_6 es-CO,vocab_word_snail v1_6 de-DE,vocab_word_snail v1_6 en-US",v1_6,,,-2.3410,1,,7/28/2026 2:21pm,,vocab_word_snail v1_6 ,vocab_word_snail v1_6 en-US,1.000,-2.341,vocab_word_snail,0 checked out of 1,
vocab-en-GB-v1 sorbet,vocab-en-GB-v1_67,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,sorbet,vocab,sorbet,test_response,vocab-item-064,vocab-item-064,1,0.25,-0.11100000,,,sorbet,vocab_word_sorbet,vocab_word_sorbet,,,,,"palette,tamale,chive",clip,,,test,vocab-item-064,67,vocab__sorbet,,,,,,,,,7/28/2026 2:21pm,0,"test sorbet sorbet palette,tamale,chive",word,sorbet,,,,vocab,,sorbet,vocab-en-GB-v1,,"vocab_word_sorbet v1_6 es-CO,vocab_word_sorbet v1_6 de-DE,vocab_word_sorbet v1_6 en-US",v1_6,,,0.9880,1,,7/28/2026 2:21pm,,vocab_word_sorbet v1_6 ,vocab_word_sorbet v1_6 en-US,1.000,0.988,vocab_word_sorbet,0 checked out of 1,
vocab-en-GB-v1 spatula,vocab-en-GB-v1_68,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,spatula,vocab,spatula,test_response,vocab-item-065,vocab-item-065,1,0.25,-1.94410000,,,spatula,vocab_word_spatula,vocab_word_spatula,,,,,"pan,paddle,pheasant",clip,,,test,vocab-item-065,68,vocab__spatula,,,,,,,,,7/28/2026 2:21pm,0,"test spatula spatula pan,paddle,pheasant",word,spatula,,,,vocab,,spatula,vocab-en-GB-v1,,"vocab_word_spatula v1_6 es-CO,vocab_word_spatula v1_6 de-DE,vocab_word_spatula v1_6 en-US",v1_6,,,-0.5774,1,,7/28/2026 2:21pm,,vocab_word_spatula v1_6 ,vocab_word_spatula v1_6 en-US,1.000,-0.577,vocab_word_spatula,0 checked out of 1,
vocab-en-GB-v1 sprinkler,vocab-en-GB-v1_69,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,sprinkler,vocab,sprinkler,test_response,vocab-item-066,vocab-item-066,1,0.25,-2.51250000,,,sprinkler,vocab_word_sprinkler,vocab_word_sprinkler,,,,,"flower,sparkler,charcoal",clip,,,test,vocab-item-066,69,vocab__sprinkler,,,,,,,,,7/28/2026 2:21pm,0,"test sprinkler sprinkler flower,sparkler,charcoal",word,sprinkler,,,,vocab,,sprinkler,vocab-en-GB-v1,,"vocab_word_sprinkler v1_6 es-CO,vocab_word_sprinkler v1_6 de-DE,vocab_word_sprinkler v1_6 en-US",v1_6,,,-0.6763,1,,7/28/2026 2:21pm,,vocab_word_sprinkler v1_6 ,vocab_word_sprinkler v1_6 en-US,1.000,-0.676,vocab_word_sprinkler,0 checked out of 1,
vocab-en-GB-v1 squash,vocab-en-GB-v1_70,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,squash,vocab,squash,test_response,vocab-item-067,vocab-item-067,1,0.25,,,,squash,vocab_word_squash,vocab_word_squash,,,,,"branch,pumpkin,gazelle",clip,,,test,vocab-item-067,70,vocab__squash,,,,,,,,,7/28/2026 2:21pm,0,"test squash squash branch,pumpkin,gazelle",word,squash,,,,vocab,,squash,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_squash v1_6 ,,,,vocab_word_squash,0 checked out of 1,
vocab-en-GB-v1 squirrel,vocab-en-GB-v1_71,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,squirrel,vocab,squirrel,test_response,vocab-item-068,vocab-item-068,1,0.25,,,,squirrel,vocab_word_squirrel,vocab_word_squirrel,,,,,"eagle,monkey,shorts",clip,,,test,vocab-item-068,71,vocab__squirrel,,,,,,,,,7/28/2026 2:21pm,0,"test squirrel squirrel eagle,monkey,shorts",word,squirrel,,,,vocab,,squirrel,vocab-en-GB-v1,,"vocab_word_squirrel v1_6 es-CO,vocab_word_squirrel v1_6 de-DE",v1_6,vocab_word_squirrel-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_squirrel v1_6 ,,,,vocab_word_squirrel,0 checked out of 1,
vocab-en-GB-v1 stew,vocab-en-GB-v1_72,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,stew,vocab,stew,test_response,vocab-item-069,vocab-item-069,1,0.25,-0.04460000,,,stew,vocab_word_stew,vocab_word_stew,,,,,"pan,soup,orchid",clip,,,test,vocab-item-069,72,vocab__stew,,,,,,,,,7/28/2026 2:21pm,0,"test stew stew pan,soup,orchid",word,stew,,,,vocab,,stew,vocab-en-GB-v1,,"vocab_word_stew v1_6 es-CO,vocab_word_stew v1_6 de-DE,vocab_word_stew v1_6 en-US",v1_6,,,0.6343,1,,7/28/2026 2:21pm,,vocab_word_stew v1_6 ,vocab_word_stew v1_6 en-US,1.000,0.634,vocab_word_stew,0 checked out of 1,
vocab-en-GB-v1 rubber_band,vocab-en-GB-v1_73,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,rubber_band,vocab,rubber band,test_response,vocab-item-070,vocab-item-070,1,0.25,,,,rubber band,vocab_word_rubberband,vocab_word_rubberband,,,,,"drill,thermostat,vase",clip,,,test,vocab-item-070,73,vocab__rubberband,,,,,,,,,7/28/2026 2:21pm,0,"test rubber band rubber band drill,thermostat,vase",word,rubberband,,,,vocab,,rubber_band,vocab-en-GB-v1,,"vocab_word_rubberband v1_6 es-CO,vocab_word_rubberband v1_6 de-DE",v1_6,vocab_word_rubberband-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_rubberband v1_6 ,,,,vocab_word_rubberband,0 checked out of 1,
vocab-en-GB-v1 stump,vocab-en-GB-v1_74,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,stump,vocab,stump,test_response,vocab-item-071,vocab-item-071,1,0.25,-1.74370000,,,stump,vocab_word_stump,vocab_word_stump,,,,,"bookshelf,log,showerhead",clip,,,test,vocab-item-071,74,vocab__stump,,,,,,,,,7/28/2026 2:21pm,0,"test stump stump bookshelf,log,showerhead",word,stump,,,,vocab,,stump,vocab-en-GB-v1,,"vocab_word_stump v1_6 es-CO,vocab_word_stump v1_6 de-DE,vocab_word_stump v1_6 en-US",v1_6,,,-0.8391,1,,7/28/2026 2:21pm,,vocab_word_stump v1_6 ,vocab_word_stump v1_6 en-US,1.000,-0.839,vocab_word_stump,0 checked out of 1,
vocab-en-GB-v1 sunflower,vocab-en-GB-v1_75,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,sunflower,vocab,sunflower,test_response,vocab-item-072,vocab-item-072,1,0.25,-4.15550000,,,sunflower,vocab_word_sunflower,vocab_word_sunflower,,,,,"pineapple,rim,pinball",clip,,,test,vocab-item-072,75,vocab__sunflower,,,,,,,,,7/28/2026 2:21pm,0,"test sunflower sunflower pineapple,rim,pinball",word,sunflower,,,,vocab,,sunflower,vocab-en-GB-v1,,"vocab_word_sunflower v1_6 es-CO,vocab_word_sunflower v1_6 de-DE,vocab_word_sunflower v1_6 en-US",v1_6,,,-3.1572,1,,7/28/2026 2:21pm,,vocab_word_sunflower v1_6 ,vocab_word_sunflower v1_6 en-US,1.000,-3.157,vocab_word_sunflower,0 checked out of 1,
vocab-en-GB-v1 swordfish,vocab-en-GB-v1_76,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,swordfish,vocab,swordfish,test_response,vocab-item-073,vocab-item-073,1,0.25,-0.42910000,,,swordfish,vocab_word_swordfish,vocab_word_swordfish,,,,,"catfish,leopard,graffiti",clip,,,test,vocab-item-073,76,vocab__swordfish,,,,,,,,,7/28/2026 2:21pm,0,"test swordfish swordfish catfish,leopard,graffiti",word,swordfish,,,,vocab,,swordfish,vocab-en-GB-v1,,"vocab_word_swordfish v1_6 es-CO,vocab_word_swordfish v1_6 de-DE,vocab_word_swordfish v1_6 en-US",v1_6,,,0.0467,1,,7/28/2026 2:21pm,,vocab_word_swordfish v1_6 ,vocab_word_swordfish v1_6 en-US,1.000,0.047,vocab_word_swordfish,0 checked out of 1,
vocab-en-GB-v1 tapestry,vocab-en-GB-v1_77,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,tapestry,vocab,tapestry,test_response,vocab-item-074,vocab-item-074,1,0.25,-0.89790000,,,tapestry,vocab_word_tapestry,vocab_word_tapestry,,,,,"backdrop,brickwall,forklift",clip,,,test,vocab-item-074,77,vocab__tapestry,,,,,,,,,7/28/2026 2:21pm,0,"test tapestry tapestry backdrop,brickwall,forklift",word,tapestry,,,,vocab,,tapestry,vocab-en-GB-v1,,"vocab_word_tapestry v1_6 es-CO,vocab_word_tapestry v1_6 de-DE,vocab_word_tapestry v1_6 en-US",v1_6,,,0.7656,1,,7/28/2026 2:21pm,,vocab_word_tapestry v1_6 ,vocab_word_tapestry v1_6 en-US,1.000,0.766,vocab_word_tapestry,0 checked out of 1,
vocab-en-GB-v1 teabag,vocab-en-GB-v1_78,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,teabag,vocab,teabag,test_response,vocab-item-075,vocab-item-075,1,0.25,,,,teabag,vocab_word_teabag,vocab_word_teabag,,,,,"fingerprint,tea,braid",clip,,,test,vocab-item-075,78,vocab__teabag,,,,,,,,,7/28/2026 2:21pm,0,"test teabag teabag fingerprint,tea,braid",word,teabag,,,,vocab,,teabag,vocab-en-GB-v1,,"vocab_word_teabag v1_6 es-CO,vocab_word_teabag v1_6 de-DE,vocab_word_teabag v1_6 en-US",v1_6,,,-0.9557,1,,7/28/2026 2:21pm,,vocab_word_teabag v1_6 ,vocab_word_teabag v1_6 en-US,1.000,-0.956,vocab_word_teabag,0 checked out of 1,
vocab-en-GB-v1 telescope,vocab-en-GB-v1_79,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,telescope,vocab,telescope,test_response,vocab-item-076,vocab-item-076,1,0.25,-3.36390000,,,telescope,vocab_word_telescope,vocab_word_telescope,,,,,"tripod,windshield,anklet",clip,,,test,vocab-item-076,79,vocab__telescope,,,,,,,,,7/28/2026 2:21pm,0,"test telescope telescope tripod,windshield,anklet",word,telescope,,,,vocab,,telescope,vocab-en-GB-v1,,"vocab_word_telescope v1_6 es-CO,vocab_word_telescope v1_6 de-DE,vocab_word_telescope v1_6 en-US",v1_6,,,-2.0507,1,,7/28/2026 2:21pm,,vocab_word_telescope v1_6 ,vocab_word_telescope v1_6 en-US,1.000,-2.051,vocab_word_telescope,0 checked out of 1,
vocab-en-GB-v1 thermos,vocab-en-GB-v1_80,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,thermos,vocab,thermos,test_response,vocab-item-077,vocab-item-077,1,0.25,-0.42680000,,,thermos,vocab_word_thermos,vocab_word_thermos,,,,,"firewood,teapot,coral",clip,,,test,vocab-item-077,80,vocab__thermos,,,,,,,,,7/28/2026 2:21pm,0,"test thermos thermos firewood,teapot,coral",word,thermos,,,,vocab,,thermos,vocab-en-GB-v1,,"vocab_word_thermos v1_6 es-CO,vocab_word_thermos v1_6 de-DE,vocab_word_thermos v1_6 en-US",v1_6,,,0.0954,1,,7/28/2026 2:21pm,,vocab_word_thermos v1_6 ,vocab_word_thermos v1_6 en-US,1.000,0.095,vocab_word_thermos,0 checked out of 1,
vocab-en-GB-v1 treasure,vocab-en-GB-v1_81,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,treasure,vocab,treasure,test_response,vocab-item-078,vocab-item-078,1,0.25,-3.18660000,,,treasure,vocab_word_treasure,vocab_word_treasure,,,,,"gift,rope,lamp",clip,,,test,vocab-item-078,81,vocab__treasure,,,,,,,,,7/28/2026 2:21pm,0,"test treasure treasure gift,rope,lamp",word,treasure,,,,vocab,,treasure,vocab-en-GB-v1,,"vocab_word_treasure v1_6 es-CO,vocab_word_treasure v1_6 de-DE,vocab_word_treasure v1_6 en-US",v1_6,,,-1.7942,1,,7/28/2026 2:21pm,,vocab_word_treasure v1_6 ,vocab_word_treasure v1_6 en-US,1.000,-1.794,vocab_word_treasure,0 checked out of 1,
vocab-en-GB-v1 trumpet,vocab-en-GB-v1_82,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,trumpet,vocab,trumpet,test_response,vocab-item-079,vocab-item-079,1,0.25,,,,trumpet,vocab_word_trumpet,vocab_word_trumpet,,,,,"flute,violin,coleslaw",clip,,,test,vocab-item-079,82,vocab__trumpet,,,,,,,,,7/28/2026 2:21pm,0,"test trumpet trumpet flute,violin,coleslaw",word,trumpet,,,,vocab,,trumpet,vocab-en-GB-v1,,"vocab_word_trumpet v1_6 es-CO,vocab_word_trumpet v1_6 de-DE",v1_6,vocab_word_trumpet-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_trumpet v1_6 ,,,,vocab_word_trumpet,0 checked out of 1,
vocab-en-GB-v1 tulip,vocab-en-GB-v1_83,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,tulip,vocab,tulip,test_response,vocab-item-080,vocab-item-080,1,0.25,-1.37360000,,,tulip,vocab_word_tulip,vocab_word_tulip,,,,,"glove,rose,hubcap",clip,,,test,vocab-item-080,83,vocab__tulip,,,,,,,,,7/28/2026 2:21pm,0,"test tulip tulip glove,rose,hubcap",word,tulip,,,,vocab,,tulip,vocab-en-GB-v1,,"vocab_word_tulip v1_6 es-CO,vocab_word_tulip v1_6 de-DE,vocab_word_tulip v1_6 en-US",v1_6,,,0.0685,1,,7/28/2026 2:21pm,,vocab_word_tulip v1_6 ,vocab_word_tulip v1_6 en-US,1.000,0.069,vocab_word_tulip,0 checked out of 1,
vocab-en-GB-v1 turbine,vocab-en-GB-v1_84,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,turbine,vocab,turbine,test_response,vocab-item-081,vocab-item-081,1,0.25,0.18840000,,,turbine,vocab_word_turbine,vocab_word_turbine,,,,,"generator,tab,pesto",clip,,,test,vocab-item-081,84,vocab__turbine,,,,,,,,,7/28/2026 2:21pm,0,"test turbine turbine generator,tab,pesto",word,turbine,,,,vocab,,turbine,vocab-en-GB-v1,,"vocab_word_turbine v1_6 es-CO,vocab_word_turbine v1_6 de-DE,vocab_word_turbine v1_6 en-US",v1_6,,,0.1280,1,,7/28/2026 2:21pm,,vocab_word_turbine v1_6 ,vocab_word_turbine v1_6 en-US,1.000,0.128,vocab_word_turbine,0 checked out of 1,
vocab-en-GB-v1 turkey,vocab-en-GB-v1_85,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,turkey,vocab,turkey,test_response,vocab-item-082,vocab-item-082,1,0.25,-4.43430000,,,turkey,vocab_word_turkey,vocab_word_turkey,,,,,"goat,swan,pencil",clip,,,test,vocab-item-082,85,vocab__turkey,,,,,,,,,7/28/2026 2:21pm,0,"test turkey turkey goat,swan,pencil",word,turkey,,,,vocab,,turkey,vocab-en-GB-v1,,"vocab_word_turkey v1_6 es-CO,vocab_word_turkey v1_6 de-DE,vocab_word_turkey v1_6 en-US",v1_6,,,-2.4803,1,,7/28/2026 2:21pm,,vocab_word_turkey v1_6 ,vocab_word_turkey v1_6 en-US,1.000,-2.480,vocab_word_turkey,0 checked out of 1,
vocab-en-GB-v1 turtle,vocab-en-GB-v1_86,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,turtle,vocab,turtle,test_response,vocab-item-083,vocab-item-083,1,0.25,,,,turtle,vocab_word_turtle,vocab_word_turtle,,,,,"frog,horse,railing",clip,,,test,vocab-item-083,86,vocab__turtle,,,,,,,,,7/28/2026 2:21pm,0,"test turtle turtle frog,horse,railing",word,turtle,,,,vocab,,turtle,vocab-en-GB-v1,,"vocab_word_turtle v1_6 es-CO,vocab_word_turtle v1_6 de-DE",v1_6,vocab_word_turtle-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_turtle v1_6 ,,,,vocab_word_turtle,0 checked out of 1,
vocab-en-GB-v1 typewriter,vocab-en-GB-v1_87,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,typewriter,vocab,typewriter,test_response,vocab-item-084,vocab-item-084,1,0.25,,,,typewriter,vocab_word_typewriter,vocab_word_typewriter,,,,,"printer,sunglasses,drumstick",clip,,,test,vocab-item-084,87,vocab__typewriter,,,,,,,,,7/28/2026 2:21pm,0,"test typewriter typewriter printer,sunglasses,drumstick",word,typewriter,,,,vocab,,typewriter,vocab-en-GB-v1,,"vocab_word_typewriter v1_6 es-CO,vocab_word_typewriter v1_6 de-DE,vocab_word_typewriter v1_6 en-US",v1_6,,,-1.3525,1,,7/28/2026 2:21pm,,vocab_word_typewriter v1_6 ,vocab_word_typewriter v1_6 en-US,1.000,-1.353,vocab_word_typewriter,0 checked out of 1,
vocab-en-GB-v1 watermelon,vocab-en-GB-v1_88,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,watermelon,vocab,watermelon,test_response,vocab-item-085,vocab-item-085,1,0.25,,,,watermelon,vocab_word_watermelon,vocab_word_watermelon,,,,,"screwdriver,strawberry,crane",clip,,,test,vocab-item-085,88,vocab__watermelon,,,,,,,,,7/28/2026 2:21pm,0,"test watermelon watermelon screwdriver,strawberry,crane",word,watermelon,,,,vocab,,watermelon,vocab-en-GB-v1,,"vocab_word_watermelon v1_6 es-CO,vocab_word_watermelon v1_6 de-DE",v1_6,vocab_word_watermelon-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_watermelon v1_6 ,,,,vocab_word_watermelon,0 checked out of 1,
vocab-en-GB-v1 waterwheel,vocab-en-GB-v1_89,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,waterwheel,vocab,waterwheel,test_response,vocab-item-086,vocab-item-086,1,0.25,,,,waterwheel,vocab_word_waterwheel,vocab_word_waterwheel,,,,,"pinwheel,target,boa",clip,,,test,vocab-item-086,89,vocab__waterwheel,,,,,,,,,7/28/2026 2:21pm,0,"test waterwheel waterwheel pinwheel,target,boa",word,waterwheel,,,,vocab,,waterwheel,vocab-en-GB-v1,,"vocab_word_waterwheel v1_6 es-CO,vocab_word_waterwheel v1_6 de-DE,vocab_word_waterwheel v1_6 en-US",v1_6,,,-0.3239,1,,7/28/2026 2:21pm,,vocab_word_waterwheel v1_6 ,vocab_word_waterwheel v1_6 en-US,1.000,-0.324,vocab_word_waterwheel,0 checked out of 1,
vocab-en-GB-v1 ant,vocab-en-GB-v1_90,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,ant,vocab,ant,test_response,vocab-item-087,vocab-item-087,1,0.25,,,,ant,vocab_word_ant,vocab_word_ant,,,,,"muffin,raspberry,mint",clip,,,catch,vocab-item-087,90,vocab__ant,,,,,,,,,7/28/2026 2:21pm,0,"catch ant ant muffin,raspberry,mint",word,ant,,,,vocab,,ant,vocab-en-GB-v1,,"vocab_word_ant v1_6 es-CO,vocab_word_ant v1_6 de-DE",v1_6,vocab_word_ant-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_ant v1_6 ,,,,vocab_word_ant,0 checked out of 1,
vocab-en-GB-v1 ball,vocab-en-GB-v1_91,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,ball,vocab,ball,test_response,vocab-item-088,vocab-item-088,1,0.25,-4.44740000,,,ball,vocab_word_ball,vocab_word_ball,,,,,"pen,peach,snack",clip,,,catch,vocab-item-088,91,vocab__ball,,,,,,,,,7/28/2026 2:21pm,0,"catch ball ball pen,peach,snack",word,ball,,,,vocab,,ball,vocab-en-GB-v1,,"vocab_word_ball v1_6 es-CO,vocab_word_ball v1_6 de-DE,vocab_word_ball v1_6 en-US",v1_6,,,-4.6580,1,,7/28/2026 2:21pm,,vocab_word_ball v1_6 ,vocab_word_ball v1_6 en-US,1.000,-4.658,vocab_word_ball,0 checked out of 1,
vocab-en-GB-v1 bear,vocab-en-GB-v1_92,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,bear,vocab,bear,test_response,vocab-item-089,vocab-item-089,1,0.25,-4.51340000,,,bear,vocab_word_bear,vocab_word_bear,,,,,"mirror,saw,bell",clip,,,catch,vocab-item-089,92,vocab__bear,,,,,,,,,7/28/2026 2:21pm,0,"catch bear bear mirror,saw,bell",word,bear,,,,vocab,,bear,vocab-en-GB-v1,,"vocab_word_bear v1_6 es-CO,vocab_word_bear v1_6 de-DE",v1_6,vocab_word_bear-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_bear v1_6 ,,,,vocab_word_bear,0 checked out of 1,
vocab-en-GB-v1 duck,vocab-en-GB-v1_93,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,duck,vocab,duck,test_response,vocab-item-090,vocab-item-090,1,0.25,,,,duck,vocab_word_duck,vocab_word_duck,,,,,"tongue,ladder,snake",clip,,,practice,vocab-item-090,93,vocab__duck,,,,,,,,,7/28/2026 2:21pm,0,"practice duck duck tongue,ladder,snake",word,duck,,,,vocab,,duck,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_duck v1_6 ,,,,vocab_word_duck,0 checked out of 1,
vocab-en-GB-v1 fork,vocab-en-GB-v1_94,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,fork,vocab,fork,test_response,vocab-item-091,vocab-item-091,1,0.25,,,,fork,vocab_word_fork,vocab_word_fork,,,,,"crow,wagon,bead",clip,,,practice,vocab-item-091,94,vocab__fork,,,,,,,,,7/28/2026 2:21pm,0,"practice fork fork crow,wagon,bead",word,fork,,,,vocab,,fork,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_fork v1_6 ,,,,vocab_word_fork,0 checked out of 1,
vocab-en-GB-v1 kitten,vocab-en-GB-v1_95,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,kitten,vocab,kitten,test_response,vocab-item-092,vocab-item-092,1,0.25,,,,kitten,vocab_word_kitten,vocab_word_kitten,,,,,"wrist,pillow,mattress",clip,,,practice,vocab-item-092,95,vocab__kitten,,,,,,,,,7/28/2026 2:21pm,0,"practice kitten kitten wrist,pillow,mattress",word,kitten,,,,vocab,,kitten,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_kitten v1_6 ,,,,vocab_word_kitten,0 checked out of 1,
vocab-en-GB-v1 knee,vocab-en-GB-v1_96,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,knee,vocab,knee,test_response,vocab-item-093,vocab-item-093,1,0.25,,,,knee,vocab_word_knee,vocab_word_knee,,,,,"face,leash,sock",clip,,,practice,vocab-item-093,96,vocab__knee,,,,,,,,,7/28/2026 2:21pm,0,"practice knee knee face,leash,sock",word,knee,,,,vocab,,knee,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_knee v1_6 ,,,,vocab_word_knee,0 checked out of 1,
vocab-en-GB-v1 milkshake,vocab-en-GB-v1_97,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,milkshake,vocab,milkshake,test_response,vocab-item-094,vocab-item-094,1,0.25,,,,milkshake,vocab_word_milkshake,vocab_word_milkshake,,,,,"pan,needle,gate",clip,,,practice,vocab-item-094,97,vocab__milkshake,,,,,,,,,7/28/2026 2:21pm,0,"practice milkshake milkshake pan,needle,gate",word,milkshake,,,,vocab,,milkshake,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_milkshake v1_6 ,,,,vocab_word_milkshake,0 checked out of 1,
vocab-en-GB-v1 skin,vocab-en-GB-v1_98,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,skin,vocab,skin,test_response,vocab-item-095,vocab-item-095,1,0.25,,,,skin,vocab_word_skin,vocab_word_skin,,,,,"cardboard,drum,clock",clip,,,practice,vocab-item-095,98,vocab__skin,,,,,,,,,7/28/2026 2:21pm,0,"practice skin skin cardboard,drum,clock",word,skin,,,,vocab,,skin,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_skin v1_6 ,,,,vocab_word_skin,0 checked out of 1,
vocab-en-GB-v1 wall,vocab-en-GB-v1_99,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,wall,vocab,wall,test_response,vocab-item-096,vocab-item-096,1,0.25,,,,wall,vocab_word_wall,vocab_word_wall,,,,,"knob,sponge,robot",clip,,,practice,vocab-item-096,99,vocab__wall,,,,,,,,,7/28/2026 2:21pm,0,"practice wall wall knob,sponge,robot",word,wall,,,,vocab,,wall,vocab-en-GB-v1,,,v1_6,,,,,,7/28/2026 2:21pm,,vocab_word_wall v1_6 ,,,,vocab_word_wall,0 checked out of 1,
