corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
vocab-en-US-v1 sloth,vocab-en-US-v1_65,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,sloth,vocab,sloth,test_response,vocab-item-062,vocab-item-062,1,0.25,-3.04090000,,,sloth,vocab_word_sloth,vocab_word_sloth,,,,,"clam,donkey,incense",clip,,,test,vocab-item-062,65,vocab__sloth,,,,,,,,,3/31/2026 9:10am,0,"test sloth sloth clam,donkey,incense",word,sloth,,,,vocab,,sloth,vocab-en-US-v1,,"vocab_word_sloth v1_6 es-CO,vocab_word_sloth v1_6 de-DE,vocab_word_sloth v1_6 en-US",v1_6,,,-2.1262,1,,3/31/2026 9:10am,en-US,vocab_word_sloth v1_6 en-US,vocab_word_sloth v1_6 en-US,1.000,-2.126,vocab_word_sloth-en-US,1 checked out of 1,
vocab-en-US-v1 snail,vocab-en-US-v1_66,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,snail,vocab,snail,test_response,vocab-item-063,vocab-item-063,1,0.25,-2.63480000,,,snail,vocab_word_snail,vocab_word_snail,,,,,"cow,worm,visor",clip,,,test,vocab-item-063,66,vocab__snail,,,,,,,,,3/31/2026 9:10am,0,"test snail snail cow,worm,visor",word,snail,,,,vocab,,snail,vocab-en-US-v1,,"vocab_word_snail v1_6 es-CO,vocab_word_snail v1_6 de-DE,vocab_word_snail v1_6 en-US",v1_6,,,-2.3410,1,,3/31/2026 9:10am,en-US,vocab_word_snail v1_6 en-US,vocab_word_snail v1_6 en-US,1.000,-2.341,vocab_word_snail-en-US,1 checked out of 1,
vocab-en-US-v1 sorbet,vocab-en-US-v1_67,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,sorbet,vocab,sorbet,test_response,vocab-item-064,vocab-item-064,1,0.25,-0.11100000,,,sorbet,vocab_word_sorbet,vocab_word_sorbet,,,,,"palette,tamale,chive",clip,,,test,vocab-item-064,67,vocab__sorbet,,,,,,,,,3/31/2026 9:10am,0,"test sorbet sorbet palette,tamale,chive",word,sorbet,,,,vocab,,sorbet,vocab-en-US-v1,,"vocab_word_sorbet v1_6 es-CO,vocab_word_sorbet v1_6 de-DE,vocab_word_sorbet v1_6 en-US",v1_6,,,0.9880,1,,3/31/2026 9:10am,en-US,vocab_word_sorbet v1_6 en-US,vocab_word_sorbet v1_6 en-US,1.000,0.988,vocab_word_sorbet-en-US,1 checked out of 1,
vocab-en-US-v1 spatula,vocab-en-US-v1_68,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,spatula,vocab,spatula,test_response,vocab-item-065,vocab-item-065,1,0.25,-1.94410000,,,spatula,vocab_word_spatula,vocab_word_spatula,,,,,"pan,paddle,pheasant",clip,,,test,vocab-item-065,68,vocab__spatula,,,,,,,,,4/28/2026 8:09am,0,"test spatula spatula pan,paddle,pheasant",word,spatula,,,,vocab,,spatula,vocab-en-US-v1,,"vocab_word_spatula v1_6 es-CO,vocab_word_spatula v1_6 de-DE,vocab_word_spatula v1_6 en-US",v1_6,,,-0.5774,1,,4/28/2026 8:09am,en-US,vocab_word_spatula v1_6 en-US,vocab_word_spatula v1_6 en-US,1.000,-0.577,vocab_word_spatula-en-US,1 checked out of 1,
vocab-en-US-v1 sprinkler,vocab-en-US-v1_69,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,sprinkler,vocab,sprinkler,test_response,vocab-item-066,vocab-item-066,1,0.25,-2.51250000,,,sprinkler,vocab_word_sprinkler,vocab_word_sprinkler,,,,,"flower,sparkler,charcoal",clip,,,test,vocab-item-066,69,vocab__sprinkler,,,,,,,,,3/31/2026 9:10am,0,"test sprinkler sprinkler flower,sparkler,charcoal",word,sprinkler,,,,vocab,,sprinkler,vocab-en-US-v1,,"vocab_word_sprinkler v1_6 es-CO,vocab_word_sprinkler v1_6 de-DE,vocab_word_sprinkler v1_6 en-US",v1_6,,,-0.6763,1,,3/31/2026 9:10am,en-US,vocab_word_sprinkler v1_6 en-US,vocab_word_sprinkler v1_6 en-US,1.000,-0.676,vocab_word_sprinkler-en-US,1 checked out of 1,
vocab-en-US-v1 squash,vocab-en-US-v1_70,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,squash,vocab,squash,test_response,vocab-item-067,vocab-item-067,1,0.25,,,,squash,vocab_word_squash,vocab_word_squash,,,,,"branch,pumpkin,gazelle",clip,,,test,vocab-item-067,70,vocab__squash,,,,,,,,,3/31/2026 8:38am,0,"test squash squash branch,pumpkin,gazelle",word,squash,,,,vocab,,squash,vocab-en-US-v1,,,v1_6,,,,,,3/31/2026 8:38am,en-US,vocab_word_squash v1_6 en-US,,,,vocab_word_squash-en-US,1 checked out of 1,
vocab-en-US-v1 squirrel,vocab-en-US-v1_71,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,squirrel,vocab,squirrel,test_response,vocab-item-068,vocab-item-068,1,0.25,,,,squirrel,vocab_word_squirrel,vocab_word_squirrel,,,,,"eagle,monkey,shorts",clip,,,test,vocab-item-068,71,vocab__squirrel,,,,,,,,,3/31/2026 9:12am,0,"test squirrel squirrel eagle,monkey,shorts",word,squirrel,,,,vocab,,squirrel,vocab-en-US-v1,,"vocab_word_squirrel v1_6 es-CO,vocab_word_squirrel v1_6 de-DE",v1_6,vocab_word_squirrel-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_squirrel v1_6 en-US,,,,vocab_word_squirrel-en-US,1 checked out of 1,
vocab-en-US-v1 stew,vocab-en-US-v1_72,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,stew,vocab,stew,test_response,vocab-item-069,vocab-item-069,1,0.25,-0.04460000,,,stew,vocab_word_stew,vocab_word_stew,,,,,"pan,soup,orchid",clip,,,test,vocab-item-069,72,vocab__stew,,,,,,,,,4/28/2026 8:09am,0,"test stew stew pan,soup,orchid",word,stew,,,,vocab,,stew,vocab-en-US-v1,,"vocab_word_stew v1_6 es-CO,vocab_word_stew v1_6 de-DE,vocab_word_stew v1_6 en-US",v1_6,,,0.6343,1,,4/28/2026 8:09am,en-US,vocab_word_stew v1_6 en-US,vocab_word_stew v1_6 en-US,1.000,0.634,vocab_word_stew-en-US,1 checked out of 1,
vocab-en-US-v1 rubber_band,vocab-en-US-v1_73,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,rubber_band,vocab,rubber band,test_response,vocab-item-070,vocab-item-070,1,0.25,,,,rubber band,vocab_word_rubberband,vocab_word_rubberband,,,,,"drill,thermostat,vase",clip,,,test,vocab-item-070,73,vocab__rubberband,,,,,,,,,3/31/2026 9:12am,0,"test rubber band rubber band drill,thermostat,vase",word,rubberband,,,,vocab,,rubber_band,vocab-en-US-v1,,"vocab_word_rubberband v1_6 es-CO,vocab_word_rubberband v1_6 de-DE",v1_6,vocab_word_rubberband-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_rubberband v1_6 en-US,,,,vocab_word_rubberband-en-US,1 checked out of 1,
vocab-en-US-v1 stump,vocab-en-US-v1_74,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,stump,vocab,stump,test_response,vocab-item-071,vocab-item-071,1,0.25,-1.74370000,,,stump,vocab_word_stump,vocab_word_stump,,,,,"bookshelf,log,showerhead",clip,,,test,vocab-item-071,74,vocab__stump,,,,,,,,,3/31/2026 9:10am,0,"test stump stump bookshelf,log,showerhead",word,stump,,,,vocab,,stump,vocab-en-US-v1,,"vocab_word_stump v1_6 es-CO,vocab_word_stump v1_6 de-DE,vocab_word_stump v1_6 en-US",v1_6,,,-0.8391,1,,3/31/2026 9:10am,en-US,vocab_word_stump v1_6 en-US,vocab_word_stump v1_6 en-US,1.000,-0.839,vocab_word_stump-en-US,1 checked out of 1,
vocab-en-US-v1 sunflower,vocab-en-US-v1_75,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,sunflower,vocab,sunflower,test_response,vocab-item-072,vocab-item-072,1,0.25,-4.15550000,,,sunflower,vocab_word_sunflower,vocab_word_sunflower,,,,,"pineapple,rim,pinball",clip,,,test,vocab-item-072,75,vocab__sunflower,,,,,,,,,3/31/2026 9:10am,0,"test sunflower sunflower pineapple,rim,pinball",word,sunflower,,,,vocab,,sunflower,vocab-en-US-v1,,"vocab_word_sunflower v1_6 es-CO,vocab_word_sunflower v1_6 de-DE,vocab_word_sunflower v1_6 en-US",v1_6,,,-3.1572,1,,3/31/2026 9:10am,en-US,vocab_word_sunflower v1_6 en-US,vocab_word_sunflower v1_6 en-US,1.000,-3.157,vocab_word_sunflower-en-US,1 checked out of 1,
vocab-en-US-v1 swordfish,vocab-en-US-v1_76,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,swordfish,vocab,swordfish,test_response,vocab-item-073,vocab-item-073,1,0.25,-0.42910000,,,swordfish,vocab_word_swordfish,vocab_word_swordfish,,,,,"catfish,leopard,graffiti",clip,,,test,vocab-item-073,76,vocab__swordfish,,,,,,,,,3/31/2026 9:10am,0,"test swordfish swordfish catfish,leopard,graffiti",word,swordfish,,,,vocab,,swordfish,vocab-en-US-v1,,"vocab_word_swordfish v1_6 es-CO,vocab_word_swordfish v1_6 de-DE,vocab_word_swordfish v1_6 en-US",v1_6,,,0.0467,1,,3/31/2026 9:10am,en-US,vocab_word_swordfish v1_6 en-US,vocab_word_swordfish v1_6 en-US,1.000,0.047,vocab_word_swordfish-en-US,1 checked out of 1,
vocab-en-US-v1 tapestry,vocab-en-US-v1_77,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,tapestry,vocab,tapestry,test_response,vocab-item-074,vocab-item-074,1,0.25,-0.89790000,,,tapestry,vocab_word_tapestry,vocab_word_tapestry,,,,,"backdrop,brickwall,forklift",clip,,,test,vocab-item-074,77,vocab__tapestry,,,,,,,,,4/28/2026 8:11am,0,"test tapestry tapestry backdrop,brickwall,forklift",word,tapestry,,,,vocab,,tapestry,vocab-en-US-v1,,"vocab_word_tapestry v1_6 es-CO,vocab_word_tapestry v1_6 de-DE,vocab_word_tapestry v1_6 en-US",v1_6,,,0.7656,1,,4/28/2026 8:11am,en-US,vocab_word_tapestry v1_6 en-US,vocab_word_tapestry v1_6 en-US,1.000,0.766,vocab_word_tapestry-en-US,1 checked out of 1,
vocab-en-US-v1 teabag,vocab-en-US-v1_78,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,teabag,vocab,teabag,test_response,vocab-item-075,vocab-item-075,1,0.25,,,,teabag,vocab_word_teabag,vocab_word_teabag,,,,,"fingerprint,tea,braid",clip,,,test,vocab-item-075,78,vocab__teabag,,,,,,,,,3/31/2026 9:10am,0,"test teabag teabag fingerprint,tea,braid",word,teabag,,,,vocab,,teabag,vocab-en-US-v1,,"vocab_word_teabag v1_6 es-CO,vocab_word_teabag v1_6 de-DE,vocab_word_teabag v1_6 en-US",v1_6,,,-0.9557,1,,3/31/2026 9:10am,en-US,vocab_word_teabag v1_6 en-US,vocab_word_teabag v1_6 en-US,1.000,-0.956,vocab_word_teabag-en-US,1 checked out of 1,
vocab-en-US-v1 telescope,vocab-en-US-v1_79,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,telescope,vocab,telescope,test_response,vocab-item-076,vocab-item-076,1,0.25,-3.36390000,,,telescope,vocab_word_telescope,vocab_word_telescope,,,,,"tripod,windshield,anklet",clip,,,test,vocab-item-076,79,vocab__telescope,,,,,,,,,3/31/2026 9:10am,0,"test telescope telescope tripod,windshield,anklet",word,telescope,,,,vocab,,telescope,vocab-en-US-v1,,"vocab_word_telescope v1_6 es-CO,vocab_word_telescope v1_6 de-DE,vocab_word_telescope v1_6 en-US",v1_6,,,-2.0507,1,,3/31/2026 9:10am,en-US,vocab_word_telescope v1_6 en-US,vocab_word_telescope v1_6 en-US,1.000,-2.051,vocab_word_telescope-en-US,1 checked out of 1,
vocab-en-US-v1 thermos,vocab-en-US-v1_80,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,thermos,vocab,thermos,test_response,vocab-item-077,vocab-item-077,1,0.25,-0.42680000,,,thermos,vocab_word_thermos,vocab_word_thermos,,,,,"firewood,teapot,coral",clip,,,test,vocab-item-077,80,vocab__thermos,,,,,,,,,4/28/2026 8:13am,0,"test thermos thermos firewood,teapot,coral",word,thermos,,,,vocab,,thermos,vocab-en-US-v1,,"vocab_word_thermos v1_6 es-CO,vocab_word_thermos v1_6 de-DE,vocab_word_thermos v1_6 en-US",v1_6,,,0.0954,1,,4/28/2026 8:13am,en-US,vocab_word_thermos v1_6 en-US,vocab_word_thermos v1_6 en-US,1.000,0.095,vocab_word_thermos-en-US,1 checked out of 1,
vocab-en-US-v1 treasure,vocab-en-US-v1_81,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,treasure,vocab,treasure,test_response,vocab-item-078,vocab-item-078,1,0.25,-3.18660000,,,treasure,vocab_word_treasure,vocab_word_treasure,,,,,"gift,rope,lamp",clip,,,test,vocab-item-078,81,vocab__treasure,,,,,,,,,3/31/2026 9:10am,0,"test treasure treasure gift,rope,lamp",word,treasure,,,,vocab,,treasure,vocab-en-US-v1,,"vocab_word_treasure v1_6 es-CO,vocab_word_treasure v1_6 de-DE,vocab_word_treasure v1_6 en-US",v1_6,,,-1.7942,1,,3/31/2026 9:10am,en-US,vocab_word_treasure v1_6 en-US,vocab_word_treasure v1_6 en-US,1.000,-1.794,vocab_word_treasure-en-US,1 checked out of 1,
vocab-en-US-v1 trumpet,vocab-en-US-v1_82,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,trumpet,vocab,trumpet,test_response,vocab-item-079,vocab-item-079,1,0.25,,,,trumpet,vocab_word_trumpet,vocab_word_trumpet,,,,,"flute,violin,coleslaw",clip,,,test,vocab-item-079,82,vocab__trumpet,,,,,,,,,3/31/2026 9:12am,0,"test trumpet trumpet flute,violin,coleslaw",word,trumpet,,,,vocab,,trumpet,vocab-en-US-v1,,"vocab_word_trumpet v1_6 es-CO,vocab_word_trumpet v1_6 de-DE",v1_6,vocab_word_trumpet-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_trumpet v1_6 en-US,,,,vocab_word_trumpet-en-US,1 checked out of 1,
vocab-en-US-v1 tulip,vocab-en-US-v1_83,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,tulip,vocab,tulip,test_response,vocab-item-080,vocab-item-080,1,0.25,-1.37360000,,,tulip,vocab_word_tulip,vocab_word_tulip,,,,,"glove,rose,hubcap",clip,,,test,vocab-item-080,83,vocab__tulip,,,,,,,,,3/31/2026 9:10am,0,"test tulip tulip glove,rose,hubcap",word,tulip,,,,vocab,,tulip,vocab-en-US-v1,,"vocab_word_tulip v1_6 es-CO,vocab_word_tulip v1_6 de-DE,vocab_word_tulip v1_6 en-US",v1_6,,,0.0685,1,,3/31/2026 9:10am,en-US,vocab_word_tulip v1_6 en-US,vocab_word_tulip v1_6 en-US,1.000,0.069,vocab_word_tulip-en-US,1 checked out of 1,
vocab-en-US-v1 turbine,vocab-en-US-v1_84,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,turbine,vocab,turbine,test_response,vocab-item-081,vocab-item-081,1,0.25,0.18840000,,,turbine,vocab_word_turbine,vocab_word_turbine,,,,,"generator,tab,pesto",clip,,,test,vocab-item-081,84,vocab__turbine,,,,,,,,,3/31/2026 9:10am,0,"test turbine turbine generator,tab,pesto",word,turbine,,,,vocab,,turbine,vocab-en-US-v1,,"vocab_word_turbine v1_6 es-CO,vocab_word_turbine v1_6 de-DE,vocab_word_turbine v1_6 en-US",v1_6,,,0.1280,1,,3/31/2026 9:10am,en-US,vocab_word_turbine v1_6 en-US,vocab_word_turbine v1_6 en-US,1.000,0.128,vocab_word_turbine-en-US,1 checked out of 1,
vocab-en-US-v1 turkey,vocab-en-US-v1_85,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,turkey,vocab,turkey,test_response,vocab-item-082,vocab-item-082,1,0.25,-4.43430000,,,turkey,vocab_word_turkey,vocab_word_turkey,,,,,"goat,swan,pencil",clip,,,test,vocab-item-082,85,vocab__turkey,,,,,,,,,3/31/2026 9:10am,0,"test turkey turkey goat,swan,pencil",word,turkey,,,,vocab,,turkey,vocab-en-US-v1,,"vocab_word_turkey v1_6 es-CO,vocab_word_turkey v1_6 de-DE,vocab_word_turkey v1_6 en-US",v1_6,,,-2.4803,1,,3/31/2026 9:10am,en-US,vocab_word_turkey v1_6 en-US,vocab_word_turkey v1_6 en-US,1.000,-2.480,vocab_word_turkey-en-US,1 checked out of 1,
vocab-en-US-v1 turtle,vocab-en-US-v1_86,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,turtle,vocab,turtle,test_response,vocab-item-083,vocab-item-083,1,0.25,,,,turtle,vocab_word_turtle,vocab_word_turtle,,,,,"frog,horse,railing",clip,,,test,vocab-item-083,86,vocab__turtle,,,,,,,,,3/31/2026 9:12am,0,"test turtle turtle frog,horse,railing",word,turtle,,,,vocab,,turtle,vocab-en-US-v1,,"vocab_word_turtle v1_6 es-CO,vocab_word_turtle v1_6 de-DE",v1_6,vocab_word_turtle-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_turtle v1_6 en-US,,,,vocab_word_turtle-en-US,1 checked out of 1,
vocab-en-US-v1 typewriter,vocab-en-US-v1_87,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,typewriter,vocab,typewriter,test_response,vocab-item-084,vocab-item-084,1,0.25,,,,typewriter,vocab_word_typewriter,vocab_word_typewriter,,,,,"printer,sunglasses,drumstick",clip,,,test,vocab-item-084,87,vocab__typewriter,,,,,,,,,3/31/2026 9:10am,0,"test typewriter typewriter printer,sunglasses,drumstick",word,typewriter,,,,vocab,,typewriter,vocab-en-US-v1,,"vocab_word_typewriter v1_6 es-CO,vocab_word_typewriter v1_6 de-DE,vocab_word_typewriter v1_6 en-US",v1_6,,,-1.3525,1,,3/31/2026 9:10am,en-US,vocab_word_typewriter v1_6 en-US,vocab_word_typewriter v1_6 en-US,1.000,-1.353,vocab_word_typewriter-en-US,1 checked out of 1,
vocab-en-US-v1 watermelon,vocab-en-US-v1_88,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,watermelon,vocab,watermelon,test_response,vocab-item-085,vocab-item-085,1,0.25,,,,watermelon,vocab_word_watermelon,vocab_word_watermelon,,,,,"screwdriver,strawberry,crane",clip,,,test,vocab-item-085,88,vocab__watermelon,,,,,,,,,3/31/2026 9:12am,0,"test watermelon watermelon screwdriver,strawberry,crane",word,watermelon,,,,vocab,,watermelon,vocab-en-US-v1,,"vocab_word_watermelon v1_6 es-CO,vocab_word_watermelon v1_6 de-DE",v1_6,vocab_word_watermelon-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_watermelon v1_6 en-US,,,,vocab_word_watermelon-en-US,1 checked out of 1,
vocab-en-US-v1 waterwheel,vocab-en-US-v1_89,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,waterwheel,vocab,waterwheel,test_response,vocab-item-086,vocab-item-086,1,0.25,,,,waterwheel,vocab_word_waterwheel,vocab_word_waterwheel,,,,,"pinwheel,target,boa",clip,,,test,vocab-item-086,89,vocab__waterwheel,,,,,,,,,3/31/2026 9:10am,0,"test waterwheel waterwheel pinwheel,target,boa",word,waterwheel,,,,vocab,,waterwheel,vocab-en-US-v1,,"vocab_word_waterwheel v1_6 es-CO,vocab_word_waterwheel v1_6 de-DE,vocab_word_waterwheel v1_6 en-US",v1_6,,,-0.3239,1,,3/31/2026 9:10am,en-US,vocab_word_waterwheel v1_6 en-US,vocab_word_waterwheel v1_6 en-US,1.000,-0.324,vocab_word_waterwheel-en-US,1 checked out of 1,
vocab-en-US-v1 ant,vocab-en-US-v1_90,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,ant,vocab,ant,test_response,vocab-item-087,vocab-item-087,1,0.25,,,,ant,vocab_word_ant,vocab_word_ant,,,,,"muffin,raspberry,mint",clip,,,catch,vocab-item-087,90,vocab__ant,,,,,,,,,3/31/2026 9:12am,0,"catch ant ant muffin,raspberry,mint",word,ant,,,,vocab,,ant,vocab-en-US-v1,,"vocab_word_ant v1_6 es-CO,vocab_word_ant v1_6 de-DE",v1_6,vocab_word_ant-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_ant v1_6 en-US,,,,vocab_word_ant-en-US,1 checked out of 1,
vocab-en-US-v1 ball,vocab-en-US-v1_91,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,ball,vocab,ball,test_response,vocab-item-088,vocab-item-088,1,0.25,-4.44740000,,,ball,vocab_word_ball,vocab_word_ball,,,,,"pen,peach,snack",clip,,,catch,vocab-item-088,91,vocab__ball,,,,,,,,,3/31/2026 9:10am,0,"catch ball ball pen,peach,snack",word,ball,,,,vocab,,ball,vocab-en-US-v1,,"vocab_word_ball v1_6 es-CO,vocab_word_ball v1_6 de-DE,vocab_word_ball v1_6 en-US",v1_6,,,-4.6580,1,,3/31/2026 9:10am,en-US,vocab_word_ball v1_6 en-US,vocab_word_ball v1_6 en-US,1.000,-4.658,vocab_word_ball-en-US,1 checked out of 1,
vocab-en-US-v1 bear,vocab-en-US-v1_92,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,bear,vocab,bear,test_response,vocab-item-089,vocab-item-089,1,0.25,-4.51340000,,,bear,vocab_word_bear,vocab_word_bear,,,,,"mirror,saw,bell",clip,,,catch,vocab-item-089,92,vocab__bear,,,,,,,,,3/31/2026 9:12am,0,"catch bear bear mirror,saw,bell",word,bear,,,,vocab,,bear,vocab-en-US-v1,,"vocab_word_bear v1_6 es-CO,vocab_word_bear v1_6 de-DE",v1_6,vocab_word_bear-en-US,-5.000,-5.0000,,,3/31/2026 9:12am,en-US,vocab_word_bear v1_6 en-US,,,,vocab_word_bear-en-US,1 checked out of 1,
vocab-en-US-v1 duck,vocab-en-US-v1_93,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,duck,vocab,duck,test_response,vocab-item-090,vocab-item-090,1,0.25,,,,duck,vocab_word_duck,vocab_word_duck,,,,,"tongue,ladder,snake",clip,,,practice,vocab-item-090,93,vocab__duck,,,,,,,,,3/31/2026 8:38am,0,"practice duck duck tongue,ladder,snake",word,duck,,,,vocab,,duck,vocab-en-US-v1,,,v1_6,,,,,,3/31/2026 8:38am,en-US,vocab_word_duck v1_6 en-US,,,,vocab_word_duck-en-US,1 checked out of 1,
vocab-en-US-v1 fork,vocab-en-US-v1_94,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,fork,vocab,fork,test_response,vocab-item-091,vocab-item-091,1,0.25,,,,fork,vocab_word_fork,vocab_word_fork,,,,,"crow,wagon,bead",clip,,,practice,vocab-item-091,94,vocab__fork,,,,,,,,,3/31/2026 8:38am,0,"practice fork fork crow,wagon,bead",word,fork,,,,vocab,,fork,vocab-en-US-v1,,,v1_6,,,,,,3/31/2026 8:38am,en-US,vocab_word_fork v1_6 en-US,,,,vocab_word_fork-en-US,1 checked out of 1,
vocab-en-US-v1 kitten,vocab-en-US-v1_95,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,kitten,vocab,kitten,test_response,vocab-item-092,vocab-item-092,1,0.25,,,,kitten,vocab_word_kitten,vocab_word_kitten,,,,,"wrist,pillow,mattress",clip,,,practice,vocab-item-092,95,vocab__kitten,,,,,,,,,3/31/2026 8:38am,0,"practice kitten kitten wrist,pillow,mattress",word,kitten,,,,vocab,,kitten,vocab-en-US-v1,,,v1_6,,,,,,3/31/2026 8:38am,en-US,vocab_word_kitten v1_6 en-US,,,,vocab_word_kitten-en-US,1 checked out of 1,
vocab-en-US-v1 knee,vocab-en-US-v1_96,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,knee,vocab,knee,test_response,vocab-item-093,vocab-item-093,1,0.25,,,,knee,vocab_word_knee,vocab_word_knee,,,,,"face,leash,sock",clip,,,practice,vocab-item-093,96,vocab__knee,,,,,,,,,3/31/2026 8:38am,0,"practice knee knee face,leash,sock",word,knee,,,,vocab,,knee,vocab-en-US-v1,,,v1_6,,,,,,3/31/2026 8:38am,en-US,vocab_word_knee v1_6 en-US,,,,vocab_word_knee-en-US,1 checked out of 1,
vocab-en-US-v1 milkshake,vocab-en-US-v1_97,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,milkshake,vocab,milkshake,test_response,vocab-item-094,vocab-item-094,1,0.25,,,,milkshake,vocab_word_milkshake,vocab_word_milkshake,,,,,"pan,needle,gate",clip,,,practice,vocab-item-094,97,vocab__milkshake,,,,,,,,,3/31/2026 8:38am,0,"practice milkshake milkshake pan,needle,gate",word,milkshake,,,,vocab,,milkshake,vocab-en-US-v1,,,v1_6,,,,,,3/31/2026 8:38am,en-US,vocab_word_milkshake v1_6 en-US,,,,vocab_word_milkshake-en-US,1 checked out of 1,
