corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
mrot-v2 P1p-120,mental-rotation-v2_61,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-120,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.37500000,,P1p-120,mrot_2d_polygon1_120,mrot_2d_polygon1_120,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,61,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-120 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_120,,,,mrot,,P1p-120,mrot-v2,,,v1_6,mrot_2d_polygon1_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_120 v1_6 ,,,,mrot_2d_polygon1_120,1 checked out of 1,
mrot-v2 P1p-240,mental-rotation-v2_62,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-240,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.75000000,,P1p-240,mrot_2d_polygon1_120,mrot_2d_polygon1_120,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,62,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-240 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_120,,,,mrot,,P1p-240,mrot-v2,,,v1_6,mrot_2d_polygon1_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_120 v1_6 ,,,,mrot_2d_polygon1_120,1 checked out of 1,
mrot-v2 P1n-040,mental-rotation-v2_63,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-040,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.12500000,,P1n-040,mrot_2d_polygon1_040,mrot_2d_polygon1_040,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,63,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-040 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_040,,,,mrot,,P1n-040,mrot-v2,,,v1_6,mrot_2d_polygon1_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_040 v1_6 ,,,,mrot_2d_polygon1_040,1 checked out of 1,
mrot-v2 P1n-200,mental-rotation-v2_64,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-200,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.62500000,,P1n-200,mrot_2d_polygon1_160,mrot_2d_polygon1_160,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,64,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-200 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_160,,,,mrot,,P1n-200,mrot-v2,,,v1_6,mrot_2d_polygon1_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_160 v1_6 ,,,,mrot_2d_polygon1_160,1 checked out of 1,
mrot-v2 P1n-120,mental-rotation-v2_65,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-120,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.37500000,,P1n-120,mrot_2d_polygon1_120,mrot_2d_polygon1_120,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,65,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-120 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_120,,,,mrot,,P1n-120,mrot-v2,,,v1_6,mrot_2d_polygon1_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_120 v1_6 ,,,,mrot_2d_polygon1_120,1 checked out of 1,
mrot-v2 P1p-280,mental-rotation-v2_66,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-280,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.87500000,,P1p-280,mrot_2d_polygon1_080,mrot_2d_polygon1_080,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,66,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-280 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_080,,,,mrot,,P1p-280,mrot-v2,,,v1_6,mrot_2d_polygon1_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_080 v1_6 ,,,,mrot_2d_polygon1_080,1 checked out of 1,
mrot-v2 P1n-080,mental-rotation-v2_67,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-080,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.25000000,,P1n-080,mrot_2d_polygon1_080,mrot_2d_polygon1_080,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,67,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-080 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_080,,,,mrot,,P1n-080,mrot-v2,,,v1_6,mrot_2d_polygon1_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_080 v1_6 ,,,,mrot_2d_polygon1_080,1 checked out of 1,
mrot-v2 P1n-240,mental-rotation-v2_68,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-240,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.75000000,,P1n-240,mrot_2d_polygon1_120,mrot_2d_polygon1_120,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,68,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-240 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_120,,,,mrot,,P1n-240,mrot-v2,,,v1_6,mrot_2d_polygon1_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_120 v1_6 ,,,,mrot_2d_polygon1_120,1 checked out of 1,
mrot-v2 P2p-320,mental-rotation-v2_69,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-320,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,5.00000000,,P2p-320,mrot_2d_polygon2_040,mrot_2d_polygon2_040,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,69,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-320 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_040,,,,mrot,,P2p-320,mrot-v2,,,v1_6,mrot_2d_polygon2_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_040 v1_6 ,,,,mrot_2d_polygon2_040,1 checked out of 1,
mrot-v2 P2n-240,mental-rotation-v2_70,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-240,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.75000000,,P2n-240,mrot_2d_polygon2_120,mrot_2d_polygon2_120,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,70,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-240 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_120,,,,mrot,,P2n-240,mrot-v2,,,v1_6,mrot_2d_polygon2_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_120 v1_6 ,,,,mrot_2d_polygon2_120,1 checked out of 1,
mrot-v2 P2p-280,mental-rotation-v2_71,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-280,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.87500000,,P2p-280,mrot_2d_polygon2_080,mrot_2d_polygon2_080,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,71,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-280 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_080,,,,mrot,,P2p-280,mrot-v2,,,v1_6,mrot_2d_polygon2_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_080 v1_6 ,,,,mrot_2d_polygon2_080,1 checked out of 1,
mrot-v2 P2n-320,mental-rotation-v2_72,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-320,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,5.00000000,,P2n-320,mrot_2d_polygon2_040,mrot_2d_polygon2_040,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,72,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-320 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_040,,,,mrot,,P2n-320,mrot-v2,,,v1_6,mrot_2d_polygon2_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_040 v1_6 ,,,,mrot_2d_polygon2_040,1 checked out of 1,
mrot-v2 P2n-160,mental-rotation-v2_73,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-160,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.50000000,,P2n-160,mrot_2d_polygon2_160,mrot_2d_polygon2_160,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,73,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-160 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_160,,,,mrot,,P2n-160,mrot-v2,,,v1_6,mrot_2d_polygon2_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_160 v1_6 ,,,,mrot_2d_polygon2_160,1 checked out of 1,
mrot-v2 P2p-040,mental-rotation-v2_74,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-040,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.12500000,,P2p-040,mrot_2d_polygon2_040,mrot_2d_polygon2_040,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,74,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-040 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_040,,,,mrot,,P2p-040,mrot-v2,,,v1_6,mrot_2d_polygon2_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_040 v1_6 ,,,,mrot_2d_polygon2_040,1 checked out of 1,
mrot-v2 P2p-160,mental-rotation-v2_75,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-160,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.50000000,,P2p-160,mrot_2d_polygon2_160,mrot_2d_polygon2_160,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,75,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-160 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_160,,,,mrot,,P2p-160,mrot-v2,,,v1_6,mrot_2d_polygon2_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_160 v1_6 ,,,,mrot_2d_polygon2_160,1 checked out of 1,
mrot-v2 P2p-080,mental-rotation-v2_76,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-080,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.25000000,,P2p-080,mrot_2d_polygon2_080,mrot_2d_polygon2_080,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,76,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-080 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_080,,,,mrot,,P2p-080,mrot-v2,,,v1_6,mrot_2d_polygon2_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_080 v1_6 ,,,,mrot_2d_polygon2_080,1 checked out of 1,
mrot-v2 P2n-280,mental-rotation-v2_77,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-280,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.87500000,,P2n-280,mrot_2d_polygon2_080,mrot_2d_polygon2_080,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,77,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-280 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_080,,,,mrot,,P2n-280,mrot-v2,,,v1_6,mrot_2d_polygon2_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_080 v1_6 ,,,,mrot_2d_polygon2_080,1 checked out of 1,
mrot-v2 P2p-200,mental-rotation-v2_78,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-200,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.62500000,,P2p-200,mrot_2d_polygon2_160,mrot_2d_polygon2_160,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,78,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-200 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_160,,,,mrot,,P2p-200,mrot-v2,,,v1_6,mrot_2d_polygon2_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_160 v1_6 ,,,,mrot_2d_polygon2_160,1 checked out of 1,
mrot-v2 P2n-120,mental-rotation-v2_79,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-120,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.37500000,,P2n-120,mrot_2d_polygon2_120,mrot_2d_polygon2_120,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,79,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-120 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_120,,,,mrot,,P2n-120,mrot-v2,,,v1_6,mrot_2d_polygon2_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_120 v1_6 ,,,,mrot_2d_polygon2_120,1 checked out of 1,
mrot-v2 P2n-040,mental-rotation-v2_80,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-040,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.12500000,,P2n-040,mrot_2d_polygon2_040,mrot_2d_polygon2_040,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,80,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-040 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_040,,,,mrot,,P2n-040,mrot-v2,,,v1_6,mrot_2d_polygon2_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_040 v1_6 ,,,,mrot_2d_polygon2_040,1 checked out of 1,
mrot-v2 P2p-240,mental-rotation-v2_81,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-240,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.75000000,,P2p-240,mrot_2d_polygon2_120,mrot_2d_polygon2_120,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,81,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-240 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_120,,,,mrot,,P2p-240,mrot-v2,,,v1_6,mrot_2d_polygon2_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_120 v1_6 ,,,,mrot_2d_polygon2_120,1 checked out of 1,
mrot-v2 P2n-200,mental-rotation-v2_82,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-200,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.62500000,,P2n-200,mrot_2d_polygon2_160,mrot_2d_polygon2_160,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,82,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-200 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_160,,,,mrot,,P2n-200,mrot-v2,,,v1_6,mrot_2d_polygon2_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_160 v1_6 ,,,,mrot_2d_polygon2_160,1 checked out of 1,
mrot-v2 P2n-080,mental-rotation-v2_83,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2n-080,Mental Rotation,P2n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.25000000,,P2n-080,mrot_2d_polygon2_080,mrot_2d_polygon2_080,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,83,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2n-080 P2n-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_080,,,,mrot,,P2n-080,mrot-v2,,,v1_6,mrot_2d_polygon2_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_080 v1_6 ,,,,mrot_2d_polygon2_080,1 checked out of 1,
mrot-v2 P2p-120,mental-rotation-v2_84,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P2p-120,Mental Rotation,P2p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.37500000,,P2p-120,mrot_2d_polygon2_120,mrot_2d_polygon2_120,,Choose the matching picture.,,,"P2p-000-silh,P2n-000-silh",2d-polygon2,5000,,polygon,mental-rotation-prompt1,84,,,,,,,,,,6/25/2026 10:11am,0,"polygon P2p-120 P2p-000-silh P2p-000-silh,P2n-000-silh",2d,polygon2_120,,,,mrot,,P2p-120,mrot-v2,,,v1_6,mrot_2d_polygon2_120,-0.507,-0.5071,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon2_120 v1_6 ,,,,mrot_2d_polygon2_120,1 checked out of 1,
mrot-v2 ap1-000,mental-rotation-v2_85,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,ap1-000,Mental Rotation,ap1-000,practice_response,mental-rotation-prompt2,mental-rotation-prompt2,3,0.50,,,,ap1-000,,,,Choose the matching picture.,,,"ap1-000,an1-000",3D,5000,,3D,mental-rotation-prompt2,85,,,,,,,,,,3/5/2026 3:41pm,1,"3D ap1-000 ap1-000 ap1-000,an1-000",,,,,,,,ap1-000,mrot-v2,,,v1_6,,,,,0.28,3/5/2026 3:41pm,,,,,,,1 checked out of 1,
mrot-v2 an1-240,mental-rotation-v2_86,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,an1-240,Mental Rotation,an1-000,test_response,mental-rotation-prompt1,mental-rotation-prompt1,3,0.50,,4.55185406,,an1-240,mrot_3d_shape_120,mrot_3d_shape_120,78,Choose the matching picture.,,,"ap1-000,an1-000",3D,5000,,3D,mental-rotation-prompt1,86,,,,,,,,,,3/31/2026 7:52am,0,"3D an1-240 an1-000 ap1-000,an1-000",3d,shape_120,,,,mrot,,an1-240,mrot-v2,,mrot_3d_shape_120 v1_6 ,v1_6,,,1.0734,1,0.28,3/31/2026 7:52am,,mrot_3d_shape_120 v1_6 ,mrot_3d_shape_120 v1_6 ,1.000,1.073,mrot_3d_shape_120,1 checked out of 1,
mrot-v2 ap1-280,mental-rotation-v2_87,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,ap1-280,Mental Rotation,ap1-000,test_response,mental-rotation-prompt1,mental-rotation-prompt1,3,0.50,,4.66508024,,ap1-280,mrot_3d_shape_080,mrot_3d_shape_080,79,Choose the matching picture.,,,"ap1-000,an1-000",3D,5000,,3D,mental-rotation-prompt1,87,,,,,,,,,,3/31/2026 7:52am,0,"3D ap1-280 ap1-000 ap1-000,an1-000",3d,shape_080,,,,mrot,,ap1-280,mrot-v2,,mrot_3d_shape_080 v1_6 ,v1_6,,,0.8284,1,0.28,3/31/2026 7:52am,,mrot_3d_shape_080 v1_6 ,mrot_3d_shape_080 v1_6 ,1.000,0.828,mrot_3d_shape_080,1 checked out of 1,
mrot-v2 ap1-320,mental-rotation-v2_88,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,ap1-320,Mental Rotation,ap1-000,test_response,mental-rotation-prompt1,mental-rotation-prompt1,3,0.50,,2.64894498,,ap1-320,mrot_3d_shape_040,mrot_3d_shape_040,80,Choose the matching picture.,,,"ap1-000,an1-000",3D,5000,,3D,mental-rotation-prompt1,88,,,,,,,,,,3/31/2026 7:52am,0,"3D ap1-320 ap1-000 ap1-000,an1-000",3d,shape_040,,,,mrot,,ap1-320,mrot-v2,,mrot_3d_shape_040 v1_6 ,v1_6,,,-0.2225,1,0.28,3/31/2026 7:52am,,mrot_3d_shape_040 v1_6 ,mrot_3d_shape_040 v1_6 ,1.000,-0.223,mrot_3d_shape_040,1 checked out of 1,
mrot-v2 ap2-240,mental-rotation-v2_89,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,ap2-240,Mental Rotation,ap2-000,test_response,mental-rotation-prompt1,mental-rotation-prompt1,3,0.50,,6.57519547,,ap2-240,mrot_3d_shape_120,mrot_3d_shape_120,81,Choose the matching picture.,,,"ap2-000,an2-000",3D,5000,,3D,mental-rotation-prompt1,89,,,,,,,,,,3/31/2026 7:52am,0,"3D ap2-240 ap2-000 ap2-000,an2-000",3d,shape_120,,,,mrot,,ap2-240,mrot-v2,,mrot_3d_shape_120 v1_6 ,v1_6,,,1.0734,1,0.28,3/31/2026 7:52am,,mrot_3d_shape_120 v1_6 ,mrot_3d_shape_120 v1_6 ,1.000,1.073,mrot_3d_shape_120,1 checked out of 1,
mrot-v2 an2-280,mental-rotation-v2_90,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,an2-280,Mental Rotation,an2-000,test_response,mental-rotation-prompt1,mental-rotation-prompt1,3,0.50,,5.15203660,,an2-280,mrot_3d_shape_080,mrot_3d_shape_080,82,Choose the matching picture.,,,"ap2-000,an2-000",3D,5000,,3D,mental-rotation-prompt1,90,,,,,,,,,,3/31/2026 7:52am,0,"3D an2-280 an2-000 ap2-000,an2-000",3d,shape_080,,,,mrot,,an2-280,mrot-v2,,mrot_3d_shape_080 v1_6 ,v1_6,,,0.8284,1,0.28,3/31/2026 7:52am,,mrot_3d_shape_080 v1_6 ,mrot_3d_shape_080 v1_6 ,1.000,0.828,mrot_3d_shape_080,1 checked out of 1,
mrot-v2 an2-320,mental-rotation-v2_91,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,an2-320,Mental Rotation,an2-000,test_response,mental-rotation-prompt1,mental-rotation-prompt1,3,0.50,,4.57381011,,an2-320,mrot_3d_shape_040,mrot_3d_shape_040,83,Choose the matching picture.,,,"ap2-000,an2-000",3D,5000,,3D,mental-rotation-prompt1,91,,,,,,,,,,3/31/2026 7:52am,0,"3D an2-320 an2-000 ap2-000,an2-000",3d,shape_040,,,,mrot,,an2-320,mrot-v2,,mrot_3d_shape_040 v1_6 ,v1_6,,,-0.2225,1,0.28,3/31/2026 7:52am,,mrot_3d_shape_040 v1_6 ,mrot_3d_shape_040 v1_6 ,1.000,-0.223,mrot_3d_shape_040,1 checked out of 1,
